"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","UNEMP","MEN","PC_LF","A","1999",9.761725,"B"
"FIN","UNEMP","MEN","PC_LF","A","2000",9.090513,"B"
"FIN","UNEMP","MEN","PC_LF","A","2001",8.623691,
"FIN","UNEMP","MEN","PC_LF","A","2002",9.113412,
"FIN","UNEMP","MEN","PC_LF","A","2003",9.162235,
"FIN","UNEMP","MEN","PC_LF","A","2004",8.730378,"B"
"FIN","UNEMP","MEN","PC_LF","A","2005",8.167009,
"FIN","UNEMP","MEN","PC_LF","A","2006",7.37941,
"FIN","UNEMP","MEN","PC_LF","A","2007",6.540954,"B"
"FIN","UNEMP","MEN","PC_LF","A","2008",6.066265,
"FIN","UNEMP","MEN","PC_LF","A","2009",8.871171,
"FIN","UNEMP","MEN","PC_LF","A","2010",9.088767,
"FIN","UNEMP","MEN","PC_LF","A","2011",8.397774,
"FIN","UNEMP","MEN","PC_LF","A","2012",8.276085,
"FIN","UNEMP","MEN","PC_LF","A","2013",8.816941,
"FIN","UNEMP","MEN","PC_LF","A","2014",9.321935,
"FIN","UNEMP","MEN","PC_LF","A","2015",9.869121,
"FIN","UNEMP","MEN","PC_LF","A","2016",9.033309,
"FIN","UNEMP","MEN","PC_LF","A","2017",8.872712,
"FIN","UNEMP","MEN","PC_LF","A","2018",7.421276,
"FRA","UNEMP","MEN","PC_LF","A","2003",7.396036,
"FRA","UNEMP","MEN","PC_LF","A","2004",7.754561,"B"
"FRA","UNEMP","MEN","PC_LF","A","2005",7.808259,
"FRA","UNEMP","MEN","PC_LF","A","2006",7.859801,
"FRA","UNEMP","MEN","PC_LF","A","2007",7.272971,
"FRA","UNEMP","MEN","PC_LF","A","2008",6.722411,
"FRA","UNEMP","MEN","PC_LF","A","2009",8.675886,
"FRA","UNEMP","MEN","PC_LF","A","2010",8.694904,
"FRA","UNEMP","MEN","PC_LF","A","2011",8.533685,
"FRA","UNEMP","MEN","PC_LF","A","2012",9.43752,
"FRA","UNEMP","MEN","PC_LF","A","2013",10.04169,"B"
"FRA","UNEMP","MEN","PC_LF","A","2014",10.53438,
"FRA","UNEMP","MEN","PC_LF","A","2015",10.79961,
"FRA","UNEMP","MEN","PC_LF","A","2016",10.24489,
"FRA","UNEMP","MEN","PC_LF","A","2017",9.455724,
"FRA","UNEMP","MEN","PC_LF","A","2018",9.023369,
"DEU","UNEMP","MEN","PC_LF","A","1998",8.863481,"B"
"DEU","UNEMP","MEN","PC_LF","A","1999",8.060893,
"DEU","UNEMP","MEN","PC_LF","A","2000",7.503546,
"DEU","UNEMP","MEN","PC_LF","A","2001",7.755203,
"DEU","UNEMP","MEN","PC_LF","A","2002",8.833956,
"DEU","UNEMP","MEN","PC_LF","A","2003",9.989257,
"DEU","UNEMP","MEN","PC_LF","A","2004",10.20189,"B"
"DEU","UNEMP","MEN","PC_LF","A","2005",11.39627,
"DEU","UNEMP","MEN","PC_LF","A","2006",10.31725,
"DEU","UNEMP","MEN","PC_LF","A","2007",8.548457,
"DEU","UNEMP","MEN","PC_LF","A","2008",7.424746,
"DEU","UNEMP","MEN","PC_LF","A","2009",8.104537,"B"
"DEU","UNEMP","MEN","PC_LF","A","2010",7.367621,"B"
"DEU","UNEMP","MEN","PC_LF","A","2011",6.037162,
"DEU","UNEMP","MEN","PC_LF","A","2012",5.55437,
"DEU","UNEMP","MEN","PC_LF","A","2013",5.505188,
"DEU","UNEMP","MEN","PC_LF","A","2014",5.285421,
"DEU","UNEMP","MEN","PC_LF","A","2015",4.975602,
"DEU","UNEMP","MEN","PC_LF","A","2016",4.452025,
"DEU","UNEMP","MEN","PC_LF","A","2017",4.118648,
"DEU","UNEMP","MEN","PC_LF","A","2018",3.792969,
"GRC","UNEMP","MEN","PC_LF","A","1998",7.389502,
"GRC","UNEMP","MEN","PC_LF","A","1999",8.048782,
"GRC","UNEMP","MEN","PC_LF","A","2000",7.482075,"B"
"GRC","UNEMP","MEN","PC_LF","A","2001",7.249701,
"GRC","UNEMP","MEN","PC_LF","A","2002",6.796171,
"GRC","UNEMP","MEN","PC_LF","A","2003",6.222764,"B"
"GRC","UNEMP","MEN","PC_LF","A","2004",6.647042,"B"
"GRC","UNEMP","MEN","PC_LF","A","2005",6.222604,
"GRC","UNEMP","MEN","PC_LF","A","2006",5.688474,
"GRC","UNEMP","MEN","PC_LF","A","2007",5.240966,
"GRC","UNEMP","MEN","PC_LF","A","2008",5.126662,"B"
"GRC","UNEMP","MEN","PC_LF","A","2009",6.96739,
"GRC","UNEMP","MEN","PC_LF","A","2010",10.03888,
"GRC","UNEMP","MEN","PC_LF","A","2011",15.13118,
"GRC","UNEMP","MEN","PC_LF","A","2012",21.54185,
"GRC","UNEMP","MEN","PC_LF","A","2013",24.47355,
"GRC","UNEMP","MEN","PC_LF","A","2014",23.5934,
"GRC","UNEMP","MEN","PC_LF","A","2015",21.72017,
"GRC","UNEMP","MEN","PC_LF","A","2016",19.85748,
"GRC","UNEMP","MEN","PC_LF","A","2017",17.81989,
"GRC","UNEMP","MEN","PC_LF","A","2018",15.37272,
"HUN","UNEMP","MEN","PC_LF","A","1999",7.584572,
"HUN","UNEMP","MEN","PC_LF","A","2000",7.052299,"B"
"HUN","UNEMP","MEN","PC_LF","A","2001",6.347412,
"HUN","UNEMP","MEN","PC_LF","A","2002",6.15628,
"HUN","UNEMP","MEN","PC_LF","A","2003",6.117216,
"HUN","UNEMP","MEN","PC_LF","A","2004",6.066829,"B"
"HUN","UNEMP","MEN","PC_LF","A","2005",6.985204,
"HUN","UNEMP","MEN","PC_LF","A","2006",7.143178,
"HUN","UNEMP","MEN","PC_LF","A","2007",7.132286,
"HUN","UNEMP","MEN","PC_LF","A","2008",7.660876,
"HUN","UNEMP","MEN","PC_LF","A","2009",10.27447,
"HUN","UNEMP","MEN","PC_LF","A","2010",11.61458,
"HUN","UNEMP","MEN","PC_LF","A","2011",11.0743,
"HUN","UNEMP","MEN","PC_LF","A","2012",11.34615,
"HUN","UNEMP","MEN","PC_LF","A","2013",10.22646,
"HUN","UNEMP","MEN","PC_LF","A","2014",7.568799,
"HUN","UNEMP","MEN","PC_LF","A","2015",6.628603,
"HUN","UNEMP","MEN","PC_LF","A","2016",5.1233,
"HUN","UNEMP","MEN","PC_LF","A","2017",3.811268,
"HUN","UNEMP","MEN","PC_LF","A","2018",3.476322,
"IRL","UNEMP","MEN","PC_LF","A","1998",7.729438,
"IRL","UNEMP","MEN","PC_LF","A","1999",5.681935,
"IRL","UNEMP","MEN","PC_LF","A","2000",4.400366,
"IRL","UNEMP","MEN","PC_LF","A","2001",4.010314,
"IRL","UNEMP","MEN","PC_LF","A","2002",4.70338,
"IRL","UNEMP","MEN","PC_LF","A","2003",5.019577,
"IRL","UNEMP","MEN","PC_LF","A","2004",4.874795,"B"
"IRL","UNEMP","MEN","PC_LF","A","2005",4.582891,
"IRL","UNEMP","MEN","PC_LF","A","2006",4.56117,"B"
"IRL","UNEMP","MEN","PC_LF","A","2007",5.019558,
"IRL","UNEMP","MEN","PC_LF","A","2008",7.602142,
"IRL","UNEMP","MEN","PC_LF","A","2009",15.08204,
"IRL","UNEMP","MEN","PC_LF","A","2010",17.06699,
"IRL","UNEMP","MEN","PC_LF","A","2011",17.69298,
"IRL","UNEMP","MEN","PC_LF","A","2012",17.67723,
"IRL","UNEMP","MEN","PC_LF","A","2013",14.83426,
"IRL","UNEMP","MEN","PC_LF","A","2014",12.67496,
"IRL","UNEMP","MEN","PC_LF","A","2015",10.73452,
"IRL","UNEMP","MEN","PC_LF","A","2016",9.023996,
"IRL","UNEMP","MEN","PC_LF","A","2017",7.067681,"B"
"IRL","UNEMP","MEN","PC_LF","A","2018",5.782411,
"ITA","UNEMP","MEN","PC_LF","A","1998",9.117263,
"ITA","UNEMP","MEN","PC_LF","A","1999",8.77646,
"ITA","UNEMP","MEN","PC_LF","A","2000",8.137561,
"ITA","UNEMP","MEN","PC_LF","A","2001",7.335515,
"ITA","UNEMP","MEN","PC_LF","A","2002",6.952922,
"ITA","UNEMP","MEN","PC_LF","A","2003",6.778605,"B"
"ITA","UNEMP","MEN","PC_LF","A","2004",6.31251,"B"
"ITA","UNEMP","MEN","PC_LF","A","2005",6.167791,
"ITA","UNEMP","MEN","PC_LF","A","2006",5.421643,
"ITA","UNEMP","MEN","PC_LF","A","2007",4.878938,
"ITA","UNEMP","MEN","PC_LF","A","2008",5.495847,
"ITA","UNEMP","MEN","PC_LF","A","2009",6.724587,
"ITA","UNEMP","MEN","PC_LF","A","2010",7.494904,
"ITA","UNEMP","MEN","PC_LF","A","2011",7.515498,
"ITA","UNEMP","MEN","PC_LF","A","2012",9.801465,
"ITA","UNEMP","MEN","PC_LF","A","2013",11.4761,
"ITA","UNEMP","MEN","PC_LF","A","2014",11.8602,
"ITA","UNEMP","MEN","PC_LF","A","2015",11.31651,
"ITA","UNEMP","MEN","PC_LF","A","2016",10.89056,
"ITA","UNEMP","MEN","PC_LF","A","2017",10.33921,
"ITA","UNEMP","MEN","PC_LF","A","2018",9.745541,
"LUX","UNEMP","MEN","PC_LF","A","2003",2.969432,
"LUX","UNEMP","MEN","PC_LF","A","2004",3.642671,"B"
"LUX","UNEMP","MEN","PC_LF","A","2005",3.513282,
"LUX","UNEMP","MEN","PC_LF","A","2006",3.56212,"B"
"LUX","UNEMP","MEN","PC_LF","A","2007",3.557966,
"LUX","UNEMP","MEN","PC_LF","A","2008",4.313225,"B"
"LUX","UNEMP","MEN","PC_LF","A","2009",4.375322,
"LUX","UNEMP","MEN","PC_LF","A","2010",3.789818,
"LUX","UNEMP","MEN","PC_LF","A","2011",3.855546,
"LUX","UNEMP","MEN","PC_LF","A","2012",4.517344,
"LUX","UNEMP","MEN","PC_LF","A","2013",5.438151,
"LUX","UNEMP","MEN","PC_LF","A","2014",5.920048,"B"
"LUX","UNEMP","MEN","PC_LF","A","2015",6.118094,
"LUX","UNEMP","MEN","PC_LF","A","2016",6.019474,
"LUX","UNEMP","MEN","PC_LF","A","2017",5.524371,
"LUX","UNEMP","MEN","PC_LF","A","2018",5.336565,
"NLD","UNEMP","MEN","PC_LF","A","2000",2.331072,
"NLD","UNEMP","MEN","PC_LF","A","2001",1.812915,
"NLD","UNEMP","MEN","PC_LF","A","2002",2.461765,
"NLD","UNEMP","MEN","PC_LF","A","2003",3.517609,
"NLD","UNEMP","MEN","PC_LF","A","2004",4.329171,"B"
"NLD","UNEMP","MEN","PC_LF","A","2005",5.037436,
"NLD","UNEMP","MEN","PC_LF","A","2006",4.068785,
"NLD","UNEMP","MEN","PC_LF","A","2007",3.289138,
"NLD","UNEMP","MEN","PC_LF","A","2008",2.97724,
"NLD","UNEMP","MEN","PC_LF","A","2009",3.869509,
